x-axis,1,2
second,Volt,Volt
-7.648000E-03,+5.008543280E+00,+3.794317405E+00
-7.640000E-03,+4.938160777E+00,+3.808769725E+00
-7.632000E-03,+4.916721928E+00,+3.805736747E+00
-7.624000E-03,+4.938160777E+00,+3.797350383E+00
-7.616000E-03,+4.923475150E+00,+3.784297898E+00
-7.608000E-03,+5.016929644E+00,+3.863066765E+00
-7.600000E-03,+4.902036302E+00,+3.864699908E+00
-7.592000E-03,+4.938160777E+00,+3.854913707E+00
-7.584000E-03,+4.962865910E+00,+3.784297898E+00
-7.576000E-03,+4.997357243E+00,+3.864699908E+00
-7.568000E-03,+4.938160777E+00,+3.784297898E+00
-7.560000E-03,+4.985937901E+00,+3.751673013E+00
-7.552000E-03,+4.940027225E+00,+3.864699908E+00
-7.544000E-03,+4.938160777E+00,+3.820655680E+00
-7.536000E-03,+4.938160777E+00,+3.864699908E+00
-7.528000E-03,+4.882697207E+00,+3.864699908E+00
-7.520000E-03,+5.018562786E+00,+3.784297898E+00
-7.512000E-03,+5.005043690E+00,+3.918063724E+00
-7.504000E-03,+4.953779628E+00,+3.736287468E+00
-7.496000E-03,-127.165802E-03,+3.862600153E+00
-7.488000E-03,-90.574714E-03,+3.820888986E+00
-7.480000E-03,-127.165802E-03,+3.802937075E+00
-7.472000E-03,-182.396066E-03,+3.839528163E+00
-7.464000E-03,-28.578576E-03,+3.945101917E+00
-7.456000E-03,-180.063006E-03,+3.850947505E+00
-7.448000E-03,-78.922066E-03,+3.768212436E+00
-7.440000E-03,-49.096853E-03,+3.786630959E+00
-7.432000E-03,-90.341408E-03,+3.784297898E+00
-7.424000E-03,+6.379370E-03,+3.784297898E+00
-7.416000E-03,-72.168844E-03,+3.784297898E+00
-7.408000E-03,-106.660177E-03,+3.844194283E+00
-7.400000E-03,-127.165802E-03,+3.864699908E+00
-7.392000E-03,-127.165802E-03,+3.800849973E+00
-7.384000E-03,+33.638217E-03,+3.784297898E+00
-7.376000E-03,-83.821492E-03,+3.784297898E+00
-7.368000E-03,-189.861858E-03,+3.793150875E+00
-7.360000E-03,+7.999859E-03,+3.809936256E+00
-7.352000E-03,-106.893483E-03,+3.844427589E+00
-7.344000E-03,-46.763793E-03,+3.878918922E+00
-7.336000E-03,-46.763793E-03,+3.815989560E+00
-7.328000E-03,-43.964120E-03,+3.706695561E+00
-7.320000E-03,-46.763793E-03,+3.821588904E+00
-7.312000E-03,-55.383463E-03,+3.792917569E+00
-7.304000E-03,-127.165802E-03,+3.758426235E+00
-7.296000E-03,-87.087776E-03,+3.784297898E+00
-7.288000E-03,-61.216113E-03,+3.850247587E+00
-7.280000E-03,-176.109456E-03,+3.864699908E+00
-7.272000E-03,-46.763793E-03,+3.787330877E+00
-7.264000E-03,-164.690113E-03,+3.870053294E+00
-7.256000E-03,-110.393073E-03,+3.792684263E+00
-7.248000E-03,-98.973731E-03,+3.784297898E+00
-7.240000E-03,-127.165802E-03,+3.864699908E+00
-7.232000E-03,-61.449419E-03,+3.864699908E+00
-7.224000E-03,-176.342762E-03,+3.815522948E+00
-7.216000E-03,-50.030077E-03,+3.781031614E+00
-7.208000E-03,-164.923419E-03,+3.902457525E+00
-7.200000E-03,-127.165802E-03,+3.792450957E+00
-7.192000E-03,-100.827527E-03,+3.810636174E+00
-7.184000E-03,-88.021000E-03,+3.864699908E+00
-7.176000E-03,-127.165802E-03,+3.864699908E+00
-7.168000E-03,-127.165802E-03,+3.815289642E+00
-7.160000E-03,+23.139446E-03,+3.710895070E+00
-7.152000E-03,-51.183955E-03,+3.864699908E+00
-7.144000E-03,-54.683545E-03,+3.800137403E+00
-7.136000E-03,-99.906955E-03,+3.864699908E+00
-7.128000E-03,-188.228716E-03,+3.803636993E+00
-7.120000E-03,-96.861324E-03,+3.929949678E+00
-7.112000E-03,-127.165802E-03,+3.784297898E+00
-7.104000E-03,-46.763793E-03,+3.788030795E+00
-7.096000E-03,-46.763793E-03,+3.864699908E+00
-7.088000E-03,-127.165802E-03,+3.711582335E+00
-7.080000E-03,-46.763793E-03,+3.837895020E+00
-7.072000E-03,-46.763793E-03,+3.803403687E+00
-7.064000E-03,-62.149337E-03,+3.849314363E+00
-7.056000E-03,-27.412046E-03,+3.814823029E+00
-7.048000E-03,-123.199600E-03,+3.784297898E+00
-7.040000E-03,-123.678864E-03,+3.787784836E+00
-7.032000E-03,-127.165802E-03,+3.849793627E+00
-7.024000E-03,-19.725599E-03,+3.811336092E+00
-7.016000E-03,-65.636275E-03,+3.803170381E+00
-7.008000E-03,-142.784653E-03,+3.784297898E+00
-7.000000E-03,+5.018562786E+00,+3.894991733E+00
-6.992000E-03,+4.938160777E+00,+3.784297898E+00
-6.984000E-03,+5.060273954E+00,+3.826009066E+00
-6.976000E-03,+4.938160777E+00,+3.784297898E+00
-6.968000E-03,+4.991291287E+00,+3.864699908E+00
-6.960000E-03,+5.018562786E+00,+3.864699908E+00
-6.952000E-03,+5.018562786E+00,+3.784297898E+00
-6.944000E-03,+4.917875806E+00,+3.814356417E+00
-6.936000E-03,+4.862191582E+00,+3.788730713E+00
-6.928000E-03,+4.938160777E+00,+3.825775760E+00
-6.920000E-03,+4.864745296E+00,+3.864699908E+00
-6.912000E-03,+5.071459990E+00,+3.784297898E+00
-6.904000E-03,+4.956566648E+00,+3.846294037E+00
-6.896000E-03,+4.938160777E+00,+3.864699908E+00
-6.888000E-03,+4.887583981E+00,+3.834874695E+00
-6.880000E-03,+4.938160777E+00,+3.784297898E+00
-6.872000E-03,+4.857758768E+00,+3.784297898E+00
-6.864000E-03,+4.857758768E+00,+3.784297898E+00
-6.856000E-03,+4.857758768E+00,+3.836961796E+00
-6.848000E-03,+5.018562786E+00,+3.766125334E+00
-6.840000E-03,+4.938160777E+00,+3.736533427E+00
-6.832000E-03,+4.938160777E+00,+3.784297898E+00
-6.824000E-03,+4.857758768E+00,+3.784297898E+00
-6.816000E-03,+4.938160777E+00,+3.864699908E+00
-6.808000E-03,+4.790396591E+00,+3.784297898E+00
-6.800000E-03,+4.833299593E+00,+3.784297898E+00
-6.792000E-03,+4.893637285E+00,+3.784297898E+00
-6.784000E-03,+5.018562786E+00,+3.848147833E+00
-6.776000E-03,+4.938160777E+00,+3.784297898E+00
-6.768000E-03,+4.938160777E+00,+3.854434443E+00
-6.760000E-03,+4.898536711E+00,+3.784297898E+00
-6.752000E-03,+4.870331988E+00,+3.858413298E+00
-6.744000E-03,+4.861970929E+00,+3.812502622E+00
-6.736000E-03,+4.938160777E+00,+3.802003851E+00
-6.728000E-03,+5.001777405E+00,+3.801083279E+00
-6.720000E-03,+4.909035482E+00,+3.835574613E+00
-6.712000E-03,+5.013196748E+00,+3.778931860E+00
-6.704000E-03,+4.897616140E+00,+3.784297898E+00
-6.696000E-03,+5.006456178E+00,+3.864699908E+00
-6.688000E-03,+4.990124757E+00,+3.784297898E+00
-6.680000E-03,+4.938160777E+00,+3.766825252E+00
-6.672000E-03,+5.001544099E+00,+3.830662534E+00
-6.664000E-03,+4.886650757E+00,+3.835807919E+00
-6.656000E-03,+4.943760121E+00,+3.864699908E+00
-6.648000E-03,+4.978472109E+00,+3.744207221E+00
-6.640000E-03,+4.943980775E+00,+3.790117896E+00
-6.632000E-03,+4.938160777E+00,+3.761238560E+00
-6.624000E-03,+4.955400118E+00,+3.847460567E+00
-6.616000E-03,+4.984058801E+00,+3.847447915E+00
-6.608000E-03,+4.989904103E+00,+3.836041225E+00
-6.600000E-03,+5.012730136E+00,+3.858867257E+00
-6.592000E-03,+4.938160777E+00,+3.784297898E+00
-6.584000E-03,+5.018562786E+00,+3.859113216E+00
-6.576000E-03,+4.909256136E+00,+3.755393257E+00
-6.568000E-03,+4.955166812E+00,+3.784297898E+00
-6.560000E-03,+4.920675478E+00,+3.801783197E+00
-6.552000E-03,+4.886184145E+00,+3.864699908E+00
-6.544000E-03,+5.018562786E+00,+3.858633951E+00
-6.536000E-03,+4.938160777E+00,+3.863987337E+00
-6.528000E-03,+4.943514163E+00,+3.789651284E+00
-6.520000E-03,+4.938160777E+00,+3.784297898E+00
-6.512000E-03,+4.954933506E+00,+3.864699908E+00
-6.504000E-03,+4.857758768E+00,+3.721614494E+00
-6.496000E-03,-98.973731E-03,+3.784297898E+00
-6.488000E-03,-120.866539E-03,+3.870999170E+00
-6.480000E-03,-86.375206E-03,+3.823909312E+00
-6.472000E-03,-202.447731E-03,+3.859579828E+00
-6.464000E-03,-127.165802E-03,+3.792009649E+00
-6.456000E-03,-46.763793E-03,+3.864699908E+00
-6.448000E-03,-127.165802E-03,+3.802249809E+00
-6.440000E-03,-46.763793E-03,+3.812256663E+00
-6.432000E-03,-120.633233E-03,+3.864699908E+00
-6.424000E-03,-87.787694E-03,+3.744919791E+00
-6.416000E-03,-46.763793E-03,+3.864699908E+00
-6.408000E-03,-207.567811E-03,+3.784297898E+00
-6.400000E-03,-46.763793E-03,+3.800604015E+00
-6.392000E-03,-127.165802E-03,+3.846514691E+00
-6.384000E-03,-46.763793E-03,+3.812023357E+00
-6.376000E-03,-127.165802E-03,+3.797829647E+00
-6.368000E-03,-46.763793E-03,+3.743040691E+00
-6.360000E-03,-127.165802E-03,+3.860046440E+00
-6.352000E-03,-127.165802E-03,+3.864699908E+00
-6.344000E-03,-127.165802E-03,+3.800370709E+00
-6.336000E-03,-46.763793E-03,+3.765879375E+00
-6.328000E-03,-74.255946E-03,+3.731388042E+00
-6.320000E-03,+26.639036E-03,+3.784297898E+00
-6.312000E-03,-46.763793E-03,+3.784297898E+00
-6.304000E-03,-51.183955E-03,+3.860279746E+00
-6.296000E-03,-147.425468E-03,+3.754226727E+00
-6.288000E-03,-62.603297E-03,+3.848860403E+00
-6.280000E-03,-127.165802E-03,+3.846048079E+00
-6.272000E-03,-101.281486E-03,+3.837441061E+00
-6.264000E-03,-134.398288E-03,+3.791530385E+00
-6.256000E-03,-46.763793E-03,+3.826021718E+00
-6.248000E-03,-46.763793E-03,+3.792671610E+00
-6.240000E-03,-127.165802E-03,+3.834395430E+00
-6.232000E-03,-176.355414E-03,+3.849093709E+00
-6.224000E-03,-65.648928E-03,+3.784297898E+00
-6.216000E-03,-100.140261E-03,+3.918076376E+00
-6.208000E-03,-134.631594E-03,+3.784297898E+00
-6.200000E-03,-46.763793E-03,+3.784297898E+00
-6.192000E-03,-123.212252E-03,+3.860746358E+00
-6.184000E-03,-146.492244E-03,+3.784297898E+00
-6.176000E-03,-111.792909E-03,+3.864699908E+00
-6.168000E-03,-127.165802E-03,+3.864699908E+00
-6.160000E-03,-73.556027E-03,+3.837907673E+00
-6.152000E-03,-54.462891E-03,+3.776598800E+00
-6.144000E-03,-50.742647E-03,+3.784297898E+00
-6.136000E-03,-50.484037E-03,+3.784297898E+00
-6.128000E-03,-46.763793E-03,+3.914330827E+00
-6.120000E-03,-61.903379E-03,+3.799437485E+00
-6.112000E-03,-66.115540E-03,+3.784297898E+00
-6.104000E-03,-181.008882E-03,+3.784297898E+00
-6.096000E-03,-62.628602E-03,+3.864699908E+00
-6.088000E-03,-127.165802E-03,+3.788743365E+00
-6.080000E-03,-123.678864E-03,+3.784297898E+00
-6.072000E-03,-108.772584E-03,+3.932490740E+00
-6.064000E-03,-112.259521E-03,+3.784297898E+00
-6.056000E-03,-107.580749E-03,+3.845114855E+00
-6.048000E-03,+7.312594E-03,+3.784297898E+00
-6.040000E-03,-127.165802E-03,+3.936936206E+00
-6.032000E-03,-89.420837E-03,+3.822042864E+00
-6.024000E-03,-127.165802E-03,+3.787551530E+00
-6.016000E-03,-109.239196E-03,+3.864699908E+00
-6.008000E-03,-46.763793E-03,+3.798970873E+00
-6.000000E-03,+3.729240876E+00,+3.764479539E+00
-5.992000E-03,+5.018562786E+00,+3.810390215E+00
-5.984000E-03,+4.938160777E+00,+3.792696915E+00
-5.976000E-03,+5.018562786E+00,+3.778919208E+00
-5.968000E-03,+5.170305827E+00,+3.787318224E+00
-5.960000E-03,+4.969631785E+00,+3.784297898E+00
-5.952000E-03,+4.872198436E+00,+3.850260239E+00
-5.944000E-03,+4.938160777E+00,+3.804349563E+00
-5.936000E-03,+5.018562786E+00,+3.810156909E+00
-5.928000E-03,+5.018562786E+00,+3.847435262E+00
-5.920000E-03,+4.981284433E+00,+3.907823564E+00
-5.912000E-03,+4.940947797E+00,+3.861912888E+00
-5.904000E-03,+4.906456464E+00,+3.784297898E+00
-5.896000E-03,+4.938160777E+00,+3.784297898E+00
-5.888000E-03,+4.898328710E+00,+3.804582869E+00
-5.880000E-03,+4.992937082E+00,+3.787822793E+00
-5.872000E-03,+4.947026406E+00,+3.793163527E+00
-5.864000E-03,+4.981517739E+00,+3.784297898E+00
-5.856000E-03,+5.018562786E+00,+3.709003317E+00
-5.848000E-03,+5.050500406E+00,+3.816235518E+00
-5.840000E-03,+5.004589730E+00,+3.850726851E+00
-5.832000E-03,+4.958679054E+00,+3.784297898E+00
-5.824000E-03,+4.912768378E+00,+3.813915110E+00
-5.816000E-03,+4.929061842E+00,+3.864699908E+00
-5.808000E-03,+4.938160777E+00,+3.908290176E+00
-5.800000E-03,+5.018562786E+00,+3.940461101E+00
-5.792000E-03,+4.986391861E+00,+3.832528982E+00
-5.784000E-03,+4.951900527E+00,+3.798037649E+00
-5.776000E-03,+4.997811203E+00,+3.843948324E+00
-5.768000E-03,+4.908076953E+00,+3.839540815E+00
-5.760000E-03,+4.938160777E+00,+3.784297898E+00
-5.752000E-03,+4.901582342E+00,+3.864699908E+00
-5.744000E-03,+5.016475684E+00,+3.943014815E+00
-5.736000E-03,+5.018562786E+00,+3.864699908E+00
-5.728000E-03,+4.924654333E+00,+3.851193463E+00
-5.720000E-03,+4.997577897E+00,+3.784297898E+00
-5.712000E-03,+4.938160777E+00,+3.809223685E+00
-5.704000E-03,+5.008997240E+00,+3.803428992E+00
-5.696000E-03,+4.938160777E+00,+3.820643028E+00
-5.688000E-03,+4.861466359E+00,+3.784297898E+00
-5.680000E-03,+4.890396305E+00,+3.816935436E+00
-5.672000E-03,+5.005289648E+00,+3.797571037E+00
-5.664000E-03,+4.976126396E+00,+3.864699908E+00
-5.656000E-03,+4.962853258E+00,+3.784297898E+00
-5.648000E-03,+5.008763934E+00,+3.845102202E+00
-5.640000E-03,+4.982450963E+00,+3.740007712E+00
-5.632000E-03,+4.938160777E+00,+3.863079418E+00
-5.624000E-03,+4.938160777E+00,+3.912231073E+00
-5.616000E-03,+4.938160777E+00,+3.771258066E+00
-5.608000E-03,+5.018562786E+00,+3.923650416E+00
-5.600000E-03,+4.987079126E+00,+3.759838724E+00
-5.592000E-03,+5.078900478E+00,+3.723960207E+00
-5.584000E-03,+4.938160777E+00,+3.828821390E+00
-5.576000E-03,+4.940935145E+00,+3.943714733E+00
-5.568000E-03,+4.857758768E+00,+3.831595758E+00
-5.560000E-03,+5.073351743E+00,+3.851893381E+00
-5.552000E-03,+5.018562786E+00,+3.805982706E+00
-5.544000E-03,+4.938160777E+00,+3.784297898E+00
-5.536000E-03,+5.018562786E+00,+3.714161354E+00
-5.528000E-03,+4.973805988E+00,+3.819943110E+00
-5.520000E-03,+4.858912646E+00,+3.784297898E+00
-5.512000E-03,+4.857758768E+00,+3.817635354E+00
-5.504000E-03,+5.005989566E+00,+3.919955476E+00
-5.496000E-03,-46.763793E-03,+3.864699908E+00
-5.488000E-03,-14.346909E-03,+3.760305336E+00
-5.480000E-03,-127.165802E-03,+3.794796669E+00
-5.472000E-03,-101.332096E-03,+3.864699908E+00
-5.464000E-03,-127.165802E-03,+3.864699908E+00
-5.456000E-03,-80.334554E-03,+3.864699908E+00
-5.448000E-03,-127.165802E-03,+3.852359993E+00
-5.440000E-03,-127.165802E-03,+3.864699908E+00
-5.432000E-03,-70.523049E-03,+3.840940651E+00
-5.424000E-03,-116.433725E-03,+3.714627966E+00
-5.416000E-03,-127.165802E-03,+3.864699908E+00
-5.408000E-03,-48.138324E-03,+3.783610633E+00
-5.400000E-03,-46.763793E-03,+3.784297898E+00
-5.392000E-03,-58.870401E-03,+3.852593299E+00
-5.384000E-03,-127.165802E-03,+3.842315182E+00
-5.376000E-03,-127.165802E-03,+3.703895889E+00
-5.368000E-03,-127.165802E-03,+3.923171151E+00
-5.360000E-03,-172.622518E-03,+3.819243191E+00
-5.352000E-03,-47.217752E-03,+3.784297898E+00
-5.344000E-03,-127.165802E-03,+3.818335272E+00
-5.336000E-03,-127.165802E-03,+3.784297898E+00
-5.328000E-03,-127.165802E-03,+3.784297898E+00
-5.320000E-03,-70.056437E-03,+3.841407263E+00
-5.312000E-03,-127.165802E-03,+3.853501219E+00
-5.304000E-03,-81.475780E-03,+3.910389930E+00
-5.296000E-03,-126.945148E-03,+3.784297898E+00
-5.288000E-03,-46.763793E-03,+3.784297898E+00
-5.280000E-03,-115.525806E-03,+3.715535885E+00
-5.272000E-03,-69.615130E-03,+3.807149236E+00
-5.264000E-03,-69.823131E-03,+3.830416576E+00
-5.256000E-03,-115.733807E-03,+3.795729893E+00
-5.248000E-03,-127.165802E-03,+3.818776579E+00
-5.240000E-03,-46.776445E-03,+3.864674603E+00
-5.232000E-03,-127.165802E-03,+3.830195922E+00
-5.224000E-03,-127.165802E-03,+3.795704589E+00
-5.216000E-03,-104.081159E-03,+3.841615264E+00
-5.208000E-03,-149.991834E-03,+3.864699908E+00
-5.200000E-03,-46.763793E-03,+3.784297898E+00
-5.192000E-03,-127.165802E-03,+3.738141264E+00
-5.184000E-03,-127.165802E-03,+3.864453949E+00
-5.176000E-03,-127.165802E-03,+3.749560607E+00
-5.168000E-03,-57.937177E-03,+3.784297898E+00
-5.160000E-03,-103.847853E-03,+3.841381958E+00
-5.152000E-03,-91.949246E-03,+3.806890625E+00
-5.144000E-03,-127.165802E-03,+3.784297898E+00
-5.136000E-03,-207.567811E-03,+3.852322036E+00
-5.128000E-03,-47.243057E-03,+3.944622652E+00
-5.120000E-03,-46.763793E-03,+3.749327301E+00
-5.112000E-03,+22.698138E-03,+3.864699908E+00
-5.104000E-03,-70.315048E-03,+3.864699908E+00
-5.096000E-03,-104.806381E-03,+3.784297898E+00
-5.088000E-03,-58.895705E-03,+3.852567995E+00
-5.080000E-03,-93.387039E-03,+3.784297898E+00
-5.072000E-03,-126.453231E-03,+3.784297898E+00
-5.064000E-03,-46.763793E-03,+3.819501802E+00
-5.056000E-03,-36.057021E-03,+3.934395145E+00
-5.048000E-03,-70.548354E-03,+3.888484469E+00
-5.040000E-03,-82.913573E-03,+3.820447679E+00
-5.032000E-03,-71.494230E-03,+3.908006260E+00
-5.024000E-03,-160.711259E-03,+3.831154451E+00
-5.016000E-03,-127.165802E-03,+3.785243775E+00
-5.008000E-03,-82.201002E-03,+3.784297898E+00
-5.000000E-03,+5.008089320E+00,+64.858544E-03
-4.992000E-03,+4.881776635E+00,+61.787608E-03
-4.984000E-03,+4.996669978E+00,+144.314676E-03
-4.976000E-03,+5.005964261E+00,+73.206951E-03
-4.968000E-03,+4.938160777E+00,+85.805476E-03
-4.960000E-03,+4.938160777E+00,+5.403467E-03
-4.952000E-03,+4.973831293E+00,+85.805476E-03
-4.944000E-03,+4.938160777E+00,+5.403467E-03
-4.936000E-03,+5.098964795E+00,-74.998543E-03
-4.928000E-03,+4.938160777E+00,+27.062969E-03
-4.920000E-03,+4.938160777E+00,+5.403467E-03
-4.912000E-03,+4.938160777E+00,+5.403467E-03
-4.904000E-03,+5.018562786E+00,+84.392987E-03
-4.896000E-03,+5.054466608E+00,+49.901654E-03
-4.888000E-03,+4.938160777E+00,+5.403467E-03
-4.880000E-03,+5.018562786E+00,+29.887946E-03
-4.872000E-03,+5.018562786E+00,+5.403467E-03
-4.864000E-03,+5.005497649E+00,+18.468603E-03
-4.856000E-03,+5.003851855E+00,+38.249005E-03
-4.848000E-03,+4.938160777E+00,+5.403467E-03
-4.840000E-03,+4.902023649E+00,-38.861415E-03
-4.832000E-03,+4.947934325E+00,+5.403467E-03
-4.824000E-03,+4.993845001E+00,-50.280757E-03
-4.816000E-03,+5.018562786E+00,+26.596357E-03
-4.808000E-03,+5.005264343E+00,+5.403467E-03
-4.800000E-03,+4.970773010E+00,+20.581010E-03
-4.792000E-03,+4.859637868E+00,-71.240342E-03
-4.784000E-03,+4.894129202E+00,+5.403467E-03
-4.776000E-03,+5.009022544E+00,+5.403467E-03
-4.768000E-03,+4.938160777E+00,+5.403467E-03
-4.760000E-03,+4.997603202E+00,-54.038958E-03
-4.752000E-03,+5.005031037E+00,+5.403467E-03
-4.744000E-03,+5.018562786E+00,+5.403467E-03
-4.736000E-03,+5.014337973E+00,+7.515873E-03
-4.728000E-03,+5.018562786E+00,+85.805476E-03
-4.720000E-03,+5.018562786E+00,+85.805476E-03
-4.712000E-03,+4.993378389E+00,+55.772261E-03
-4.704000E-03,+4.938160777E+00,+5.403467E-03
-4.696000E-03,+5.018562786E+00,+19.168521E-03
-4.688000E-03,+4.889904389E+00,-42.852922E-03
-4.680000E-03,+4.935815065E+00,-74.998543E-03
-4.672000E-03,+4.981725740E+00,+5.403467E-03
-4.664000E-03,+4.875906028E+00,+76.731846E-03
-4.656000E-03,+5.018562786E+00,-20.014237E-03
-4.648000E-03,+4.938160777E+00,+5.403467E-03
-4.640000E-03,+4.990566064E+00,+5.403467E-03
-4.632000E-03,+4.938160777E+00,+5.403467E-03
-4.624000E-03,+4.935581759E+00,+5.403467E-03
-4.616000E-03,+4.931899472E+00,-31.666885E-03
-4.608000E-03,+5.018562786E+00,+14.243790E-03
-4.600000E-03,+4.963811787E+00,+85.805476E-03
-4.592000E-03,+4.898278101E+00,+85.805476E-03
-4.584000E-03,+4.886222102E+00,+19.635134E-03
-4.576000E-03,+4.906481768E+00,+5.403467E-03
-4.568000E-03,+4.940973102E+00,+82.993151E-03
-4.560000E-03,+4.981259128E+00,+48.501818E-03
-4.552000E-03,+5.009955768E+00,+5.403467E-03
-4.544000E-03,+4.964045093E+00,+5.403467E-03
-4.536000E-03,+5.018562786E+00,-14.622894E-03
-4.528000E-03,+5.018562786E+00,+19.868440E-03
-4.520000E-03,+4.857758768E+00,+54.359773E-03
-4.512000E-03,+4.941206408E+00,+82.759845E-03
-4.504000E-03,+4.975697741E+00,+48.268512E-03
-4.496000E-03,-46.763793E-03,+13.777178E-03
-4.488000E-03,-127.165802E-03,-20.714155E-03
-4.480000E-03,-127.165802E-03,+25.196521E-03
-4.472000E-03,-112.467523E-03,-9.294813E-03
-4.464000E-03,-127.165802E-03,+5.403467E-03
-4.456000E-03,-50.042729E-03,+89.084412E-03
-4.448000E-03,-132.027271E-03,+85.805476E-03
-4.440000E-03,-54.904199E-03,+69.524664E-03
-4.432000E-03,-207.567811E-03,+85.805476E-03
-4.424000E-03,-66.323541E-03,-14.156282E-03
-4.416000E-03,-127.165802E-03,+20.335052E-03
-4.408000E-03,-127.165802E-03,+54.826385E-03
-4.400000E-03,-127.165802E-03,+5.403467E-03
-4.392000E-03,-84.767369E-03,+5.403467E-03
-4.384000E-03,-199.660711E-03,+85.805476E-03
-4.376000E-03,-180.983577E-03,+59.221242E-03
-4.368000E-03,-127.165802E-03,+5.403467E-03
-4.360000E-03,-127.165802E-03,+5.403467E-03
-4.352000E-03,-127.165802E-03,+5.403467E-03
-4.344000E-03,-130.911350E-03,+9.149015E-03
-4.336000E-03,-127.165802E-03,+43.640349E-03
-4.328000E-03,-127.165802E-03,+70.457888E-03
-4.320000E-03,-127.165802E-03,+32.221006E-03
-4.312000E-03,-84.950065E-03,+66.712339E-03
-4.304000E-03,-46.763793E-03,+70.407279E-03
-4.296000E-03,-127.165802E-03,+55.292997E-03
-4.288000E-03,-123.186947E-03,+77.847766E-03
-4.280000E-03,-50.225426E-03,+5.403467E-03
-4.272000E-03,-54.204280E-03,+151.326509E-03
-4.264000E-03,-100.114956E-03,+32.454312E-03
-4.256000E-03,-108.305972E-03,+5.403467E-03
-4.248000E-03,-111.534299E-03,+70.173973E-03
-4.240000E-03,-127.165802E-03,+116.084648E-03
-4.232000E-03,-127.165802E-03,+5.403467E-03
-4.224000E-03,-88.462308E-03,+5.403467E-03
-4.216000E-03,-53.970974E-03,-1.803715E-03
-4.208000E-03,-180.283659E-03,+32.687618E-03
-4.200000E-03,-46.763793E-03,+5.403467E-03
-4.192000E-03,-111.300993E-03,+69.940667E-03
-4.184000E-03,-76.809659E-03,+35.449333E-03
-4.176000E-03,-127.165802E-03,+958.000E-06
-4.168000E-03,-88.229002E-03,+46.868676E-03
-4.160000E-03,-53.737668E-03,+12.377342E-03
-4.152000E-03,-21.396699E-03,+5.403467E-03
-4.144000E-03,-108.772584E-03,+23.796685E-03
-4.136000E-03,-127.165802E-03,-10.694649E-03
-4.128000E-03,-127.165802E-03,+85.805476E-03
-4.120000E-03,-46.763793E-03,+5.403467E-03
-4.112000E-03,-87.995696E-03,+44.573573E-03
-4.104000E-03,-133.906372E-03,-1.337103E-03
-4.096000E-03,-127.165802E-03,+58.054712E-03
-4.088000E-03,-64.923705E-03,+5.403467E-03
-4.080000E-03,-127.165802E-03,+117.213221E-03
-4.072000E-03,-105.922302E-03,-45.419288E-03
-4.064000E-03,-51.675871E-03,+85.805476E-03
